OBJECTID,ID,ST_ABBREV,ACSTOTPOP,D_PM25_2,B_PM25_D2,P_PM25_D2,D_OZONE_2,B_OZONE_D2,P_OZONE_D2,D_DSLPM_2,B_DSLPM_D2,P_DSLPM_D2,D_CANCR_2,B_CANCR_D2,P_CANCR_D2,D_RESP_2,B_RESP_D2,P_RESP_D2,D_PTRAF_2,B_PTRAF_D2,P_PTRAF_D2,D_LDPNT_2,B_LDPNT_D2,P_LDPNT_D2,D_PNPL_2,B_PNPL_D2,P_PNPL_D2,D_PRMP_2,B_PRMP_D2,P_PRMP_D2,D_PTSDF_2,B_PTSDF_D2,P_PTSDF_D2,D_PWDIS_2,B_PWDIS_D2,P_PWDIS_D2,PM25,B_PM25,P_PM25,OZONE,B_OZONE,P_OZONE,DSLPM,B_DSLPM,P_DSLPM,CANCER,B_CANCR,P_CANCR,RESP,B_RESP,P_RESP,PTRAF,B_PTRAF,P_PTRAF,PRE1960PCT,B_LDPNT,P_LDPNT,PNPL,B_PNPL,P_PNPL,PRMP,B_PRMP,P_PRMP,PTSDF,B_PTSDF,P_PTSDF,PWDIS,B_PWDIS,P_PWDIS,VULEOPCT,B_VULEOPCT,P_VULEOPCT,VULSVI6PCT,B_VSVI6PCT,P_VSVI6PCT,MINORPCT,B_MINORPCT,P_MINORPCT,LOWINCPCT,B_LWINCPCT,P_LWINCPCT,LINGISOPCT,B_LNGISPCT,P_LNGISPCT,LESSHSPCT,B_LESHSPCT,P_LESHSPCT,UNDER5PCT,B_UNDR5PCT,P_UNDR5PCT,OVER64PCT,B_OVR64PCT,P_OVR64PCT,Shape_Length,Shape_Area
5858,40133194032,AZ,1043,-1386.112936,3,29,-9334.379135,4,31,-203.0120975,1,8,-8056.394322,3,27,-119.8522346,3,25,-286920.895,1,2,0,7,63,-23.25954916,2,12,-96.97023036,2,14,-200.3963924,1,6,0,9,80,7.908143169,7,69,53.25511699,8,73,1.158238041,11,95,45.96387354,9,88,0.683788893,9,88,1636.96006,10,93,0,4,39,0.132701918,9,88,0.55324097,7,68,1.143314748,9,82,0,7,60,0.188417876,2,18,0.12654912,3,24,0.072866731,1,5,0.303969022,5,45,0,4,36,0.02291918,2,13,0.060402685,5,48,0.299137105,9,86,4868.944872,1476195.088
5859,40133194033,AZ,1178,518.6181123,6,56,3492.484601,6,56,75.95755584,7,66,3014.322935,6,57,44.84305572,6,58,15683.83237,7,62,3.074074848,7,67,8.439017511,7,66,76.37994417,8,71,91.42355686,8,72,0,9,80,7.908143169,7,69,53.25511699,8,73,1.158238041,11,95,45.96387354,9,88,0.683788893,9,88,239.1547631,6,55,0.046875,7,66,0.128682275,9,87,1.164678825,9,85,1.394071205,9,85,0,7,60,0.412139219,6,58,0.168673149,5,45,0.412563667,6,53,0.411714771,7,60,0,4,36,0.023923445,2,14,0.046689304,4,36,0.117147708,6,52,3831.248799,914574.3502
5860,40133194034,AZ,1019,310.7660347,6,54,2092.764532,6,54,45.51524113,7,62,1806.240784,6,54,26.870829,6,55,34736.59178,7,67,4.335580776,7,68,5.707228326,7,62,27.31450082,7,63,58.6760762,7,68,0.127284972,9,83,7.908143169,7,69,53.25511699,8,73,1.158238041,11,95,45.96387354,9,88,0.683788893,9,88,883.9509802,9,87,0.110328638,8,78,0.145233306,10,90,0.695079124,8,73,1.493145194,9,86,0.003239053,8,71,0.395032613,6,55,0.184970288,6,51,0.367026497,5,48,0.423038729,7,61,0.016431925,5,49,0.093314763,5,49,0.008832188,1,9,0.201177625,8,75,5388.181575,917203.496
5861,40133194041,AZ,1777,-1844.572197,3,22,-12423.21695,3,25,-281.8064041,1,3,-10799.61274,3,20,-161.451652,2,17,-492634.7326,1,1,-2.885202771,2,17,-30.01460955,1,8,-177.7479675,1,7,-120.820457,2,10,0,9,80,7.917294262,8,70,53.32307647,8,73,1.209572729,11,96,46.35422354,10,90,0.692984661,9,89,2114.492536,11,95,0.012383901,5,46,0.128829057,9,87,0.762931896,8,76,0.518586972,7,66,0,7,60,0.225359688,3,26,0.111174255,2,16,0.265053461,4,31,0.185665914,3,26,0,4,36,0.018239492,2,11,0.041643219,4,31,0.156443444,7,66,5657.04273,1410653.969
5862,40133194042,AZ,1962,-1436.707964,3,28,-9676.246213,4,30,-219.4945287,1,7,-8411.646695,3,26,-125.7521254,3,24,-675804.5418,1,0,-5.370698652,2,13,-20.79921542,2,14,-149.7154445,1,8,-42.72116398,3,24,0,9,80,7.917294262,8,70,53.32307647,8,73,1.209572729,11,96,46.35422354,10,90,0.692984661,9,89,3724.169111,11,97,0.029596413,7,60,0.114618637,9,84,0.825039785,8,78,0.235424342,6,51,0,7,60,0.263978808,4,34,0.171378467,5,46,0.243119266,3,28,0.28483835,5,42,0,4,36,0.021210231,2,12,0.063710499,6,52,0.415392457,10,93,5396.566901,1534962.167
5863,40133195001,AZ,1594,-383.3797175,5,44,-2555.557204,5,45,-50.69399709,4,34,-2195.870516,5,44,-32.38806132,5,43,-9505.655384,4,36,0,7,63,-6.494421257,4,35,-65.16727775,2,19,-122.6900689,2,10,-0.246294192,2,14,7.952295628,8,72,53.00892418,7,69,1.051525767,10,91,45.54808382,9,86,0.671812897,9,85,197.1720942,6,50,0,4,39,0.134711242,9,88,1.35173937,9,87,2.544912143,10,92,0.005108784,8,72,0.326223736,5,45,0.146271236,4,34,0.26348808,4,31,0.388959391,6,57,0.016819572,5,49,0.040229885,3,24,0.080301129,7,67,0.08782936,4,38,5314.252294,1108369.314
5864,40133195002,AZ,1101,-341.7234418,5,45,-2277.882119,5,46,-45.18582067,4,35,-1957.277332,5,44,-28.86892363,5,44,-17329.32795,4,30,-3.796693938,2,15,-5.709997883,4,36,-60.70830276,3,20,-134.5017661,1,9,-0.232836236,2,14,7.952295628,8,72,53.00892418,7,69,1.051525767,10,91,45.54808382,9,86,0.671812897,9,85,403.2732967,8,70,0.088353414,8,75,0.132878186,9,88,1.412751692,9,88,3.130010049,10,94,0.005418366,8,72,0.317438692,5,44,0.159397613,5,40,0.386920981,6,50,0.247956403,4,36,0.05811138,8,73,0,1,4,0,1,7,0.263396912,9,83,4828.233355,929134.983
5865,40133195003,AZ,809,541.6872444,6,56,3610.813709,6,56,71.62687628,7,65,3102.602967,6,57,45.76194016,6,58,40636.69784,7,68,0,7,63,10.08167109,7,67,75.91105611,8,71,149.0480945,8,77,0.687512333,9,85,7.952295628,8,72,53.00892418,7,69,1.051525767,10,91,45.54808382,9,86,0.671812897,9,85,596.5712465,9,80,0,4,39,0.148005015,10,90,1.114420112,9,84,2.18811597,10,90,0.010093096,8,74,0.440667491,7,61,0.173066342,5,46,0.334981459,5,43,0.546353523,8,75,0,4,36,0.039634146,3,24,0.042027194,4,32,0.075401731,4,30,2843.538352,390443.9032
5866,40133195004,AZ,2572,295.5340216,6,54,1969.989708,6,53,39.07823014,7,61,1692.719815,6,54,24.96682421,6,54,23191.37727,7,64,0.748027365,7,64,4.900509571,7,61,47.71881373,7,67,69.35178669,8,70,0.048213104,9,82,7.952295628,8,72,53.00892418,7,69,1.051525767,10,91,45.54808382,9,86,0.671812897,9,85,624.0387725,9,81,0.020128088,6,54,0.131864009,9,88,1.284028525,9,87,1.866133405,9,88,0.001297329,7,69,0.370917574,6,52,0.161476579,5,41,0.463452566,6,59,0.278382582,5,41,0.03030303,7,60,0.031480241,2,19,0.0781493,7,65,0.087091757,4,37,5195.037085,1278261.717
5867,40133196001,AZ,1362,-2229.914299,2,17,-14703.90426,3,20,-292.2232336,1,2,-12769.74921,2,16,-189.3043717,2,14,-117998.7447,1,8,-45.06632947,1,1,-38.70014495,1,5,-473.0857807,1,1,-1184.070065,1,0,-3.04628261,2,11,8.006588525,8,73,52.79490392,7,67,1.049238166,10,91,45.85024973,9,88,0.679704243,9,86,423.6787914,8,72,0.161812298,9,83,0.13895428,9,89,1.69863173,10,90,4.251446704,11,96,0.010937789,8,74,0.151982379,2,11,0.079050416,1,3,0.123348018,2,10,0.18061674,3,25,0,4,36,0,1,4,0.046989721,4,36,0.123348018,6,54,3854.792525,929027.1073
5868,40133196002,AZ,1327,-993.0853842,4,35,-6548.337945,4,37,-130.1407065,2,18,-5686.968018,4,33,-84.30611205,4,32,-41861.91638,3,20,0,7,63,-15.48068873,3,20,-203.6271506,1,6,-483.6882983,1,2,-0.167623382,2,15,8.006588525,8,73,52.79490392,7,67,1.049238166,10,91,45.85024973,9,88,0.679704243,9,86,337.5048557,7,65,0,4,39,0.124810522,9,87,1.641710606,10,90,3.899657814,11,96,0.001351436,7,69,0.262999246,4,33,0.135407931,3,28,0.251695554,3,29,0.274302939,5,40,0,4,36,0.027217742,2,16,0.025621703,2,18,0.233609646,9,80,3843.88229,923526.9224
5869,40133196003,AZ,1851,40.96986881,6,50,270.1525476,6,50,5.368972051,6,52,234.6166174,6,50,3.478059798,6,50,2779.655976,6,56,1.457164465,7,65,0.654308525,6,52,11.26876508,6,58,28.73578937,7,63,0,9,80,8.006588525,8,73,52.79490392,7,67,1.049238166,10,91,45.85024973,9,88,0.679704243,9,86,543.2177912,8,77,0.284768212,9,89,0.127869073,9,87,2.202212695,10,93,5.615728047,11,98,0,7,60,0.359232829,6,50,0.149272461,4,35,0.315505132,5,40,0.402960526,6,59,0,4,36,0.024819028,2,15,0.034035656,3,25,0.118314425,6,53,3844.202522,923989.0156
5870,40133196004,AZ,1822,1839.384247,7,69,12128.77548,7,68,241.0455024,8,78,10533.35348,8,70,156.151059,8,71,97773.4799,8,76,44.24884519,9,82,32.77735209,8,79,567.3038204,9,88,1721.567793,10,94,2.336785129,9,86,8.006588525,8,73,52.79490392,7,67,1.049238166,10,91,45.85024973,9,88,0.679704243,9,86,425.5946105,8,72,0.192609183,9,84,0.142675339,10,90,2.469396085,10,94,7.493749586,11,99,0.010171707,8,74,0.482557187,7,66,0.211886969,7,62,0.513721186,7,64,0.451393189,7,65,0.038718291,7,65,0.086918349,5,47,0.076838639,7,64,0.103732162,5,46,3866.152732,932859.8884
5871,40133197031,AZ,2079,3952.086933,9,81,25134.76693,8,79,526.1861592,9,88,21007.11166,9,81,310.1033488,9,82,1393715.887,11,97,5.051602785,7,69,54.7503983,9,86,1221.390128,10,93,2457.024303,11,95,0,9,80,8.235191257,9,81,52.37476209,7,63,1.096444418,10,93,43.77372897,7,68,0.646180216,8,79,2904.166097,11,96,0.010526316,5,44,0.11408656,9,84,2.545080984,10,94,5.119843111,11,97,0,7,60,0.587301587,8,75,0.224347784,7,65,0.582010582,7,69,0.592592593,9,80,0,4,36,0.015639374,1,9,0.094757095,8,78,0.061087061,3,21,6544.072514,2460549.763
5872,40133197032,AZ,670,-583.3299401,5,41,-3709.903739,5,43,-77.66533123,3,28,-3100.659827,5,41,-45.77140406,5,40,-58638.80209,2,16,-3.713062413,2,16,-8.87074619,4,30,-230.2168312,1,5,-419.2595439,1,2,0,9,80,8.235191257,9,81,52.37476209,7,63,1.096444418,10,93,43.77372897,7,68,0.646180216,8,79,827.8363875,9,86,0.052419355,7,68,0.125233228,9,87,3.25009828,11,96,5.918918768,11,98,0,7,60,0.250746269,4,31,0.216915423,7,63,0.155223881,2,15,0.346268657,6,52,0,4,36,0.032835821,3,20,0,1,7,0.767164179,11,98,2830.06575,460719.2626
5873,40133197033,AZ,1648,300.914966,6,54,1913.780659,6,53,40.06422249,7,61,1599.497784,6,54,23.61150963,6,54,321343.1653,9,89,0,7,63,4.604851076,7,60,122.788029,8,76,222.890484,9,80,0,9,80,8.235191257,9,81,52.37476209,7,63,1.096444418,10,93,43.77372897,7,68,0.646180216,8,79,8794.253275,11,99,0,4,39,0.126021746,9,87,3.360360955,11,96,6.099881936,11,99,0,7,60,0.378640777,6,53,0.170356123,5,45,0.408980583,6,53,0.348300971,6,52,0,4,36,0.037306642,3,22,0.10618932,9,86,0.121359223,6,54,5492.369604,1026189.726
5874,40133197041,AZ,1645,1026.095395,7,62,6684.941625,7,61,142.7287142,8,72,5617.548921,7,62,84.93720635,7,63,432730.686,10,92,13.6875174,8,74,22.45720337,8,75,477.5597311,9,87,1012.826391,10,91,1.287364236,9,85,8.10440847,8,77,52.79966928,7,67,1.127314093,10,94,44.3690823,8,73,0.670859471,9,84,3417.836443,11,97,0.108108108,8,78,0.177373712,10,93,3.771909655,11,96,7.999605899,11,99,0.010167988,8,74,0.43343465,7,60,0.1921735,6,54,0.545288754,7,66,0.321580547,5,48,0.045392022,7,68,0.108256881,6,54,0.054711246,5,43,0.07781155,4,32,15720.71769,11326380.55
5875,40133197051,AZ,2041,3939.062435,9,81,25600.69468,9,80,554.6259962,9,89,21363.81604,9,82,316.491405,9,82,1338425.724,11,97,0,7,63,60.59737003,9,88,1948.688862,11,95,3003.022235,11,96,0,9,80,8.099621858,8,77,52.64093922,7,65,1.140439106,11,95,43.92893848,7,69,0.650779403,9,80,2752.112319,11,96,0,4,39,0.124602184,9,87,4.006954233,11,97,6.174907085,11,99,0,7,60,0.594747009,8,76,0.262438219,8,74,0.591866732,8,70,0.597627286,9,80,0.02690583,6,58,0.240150094,8,78,0.066634003,6,54,0.05144537,2,15,9493.003172,4584805.991
5876,40133197052,AZ,839,-16.82259133,6,50,-109.3331298,6,50,-2.368646507,5,49,-91.23865196,6,50,-1.351642848,6,50,-1965.972517,5,44,-0.0567237,3,23,-0.253106635,5,49,-6.521219885,5,44,-11.8295834,5,41,0,9,80,8.099621858,8,77,52.64093922,7,65,1.140439106,11,95,43.92893848,7,69,0.650779403,9,80,946.5624917,9,88,0.027310924,6,58,0.121863986,9,86,3.139790658,11,95,5.695623842,11,98,0,7,60,0.353992849,5,49,0.142484573,4,32,0.292014303,4,36,0.415971395,7,61,0.01897019,6,51,0.054054054,4,32,0.011918951,2,11,0.061978546,3,22,3195.119589,554051.3888
5877,40133197053,AZ,671,-532.0663824,5,42,-3457.997742,5,43,-74.91575781,3,28,-2885.704022,5,42,-42.74987759,5,41,-65184.83135,2,15,0,7,63,-7.876363588,4,32,-165.8006186,1,7,-333.7641499,1,3,0,9,80,8.099621858,8,77,52.64093922,7,65,1.140439106,11,95,43.92893848,7,69,0.650779403,9,80,992.305664,9,89,0,4,39,0.119901518,9,86,2.523975126,10,94,5.080876171,11,97,0,7,60,0.2585693,4,33,0.122440168,3,21,0.235469449,3,26,0.281669151,5,41,0.034482759,7,63,0.074226804,5,41,0.032786885,3,24,0.076005961,4,31,3202.106514,408872.9044
5878,40133197061,AZ,1934,5894.048754,9,89,37842.5849,9,88,813.6805635,10,93,31688.53376,9,89,469.0289923,9,89,914470.4728,11,96,21.41934546,8,76,80.14785849,10,92,1523.238686,10,94,2986.713842,11,96,0,9,80,8.169230601,8,79,52.45033007,7,64,1.127772171,11,95,43.92073267,7,69,0.650080472,9,80,1267.468337,10,92,0.0296875,7,60,0.111086007,9,84,2.111229243,10,93,4.139625431,11,96,0,7,60,0.729526145,9,86,0.389754474,10,93,0.851085832,9,87,0.607966457,9,81,0.316504854,11,98,0.409919028,10,93,0.133919338,11,95,0.019131334,1,3,3455.965697,620623.8284
5879,40133197062,AZ,1229,1069.355363,7,62,6865.767964,7,61,147.625802,8,72,5749.240452,7,63,85.09577869,7,63,76604.37453,8,73,5.916401207,7,69,14.13031874,8,71,260.7663891,9,83,496.1177019,9,86,0,9,80,8.169230601,8,79,52.45033007,7,64,1.127772171,11,95,43.92073267,7,69,0.650080472,9,80,585.2112611,8,79,0.04519774,7,66,0.107947121,9,83,1.99209808,10,92,3.790040292,11,95,0,7,60,0.462978031,7,64,0.172416641,5,46,0.526444264,7,65,0.399511798,6,59,0.04519774,7,68,0.010457516,1,6,0.010577705,2,10,0.042310822,2,11,2667.311433,338903.0336
5880,40133197063,AZ,2750,3596.193261,8,79,23089.26418,8,78,496.4588319,9,87,19334.43314,9,80,286.1732184,9,80,689613.6319,11,95,3.821284637,7,68,49.32314308,9,85,1061.689146,10,92,1846.298036,10,94,0,9,80,8.169230601,8,79,52.45033007,7,64,1.127772171,11,95,43.92073267,7,69,0.650080472,9,80,1566.548952,10,93,0.008680556,5,42,0.11204407,9,84,2.411767897,10,93,4.194111195,11,96,0,7,60,0.516545455,8,70,0.23900389,7,69,0.571272727,7,68,0.461818182,7,66,0.074001947,8,78,0.144385027,7,64,0.131272727,10,94,0.051272727,2,15,4152.379897,1002595.091
5881,40133198001,AZ,1648,2303.098012,8,72,15003.5549,8,71,296.6937882,9,80,12787.23316,8,73,187.9478225,8,74,228374.1797,9,85,24.64969685,8,77,29.62691367,8,78,540.4329547,9,88,745.5754369,9,89,0,9,80,8.079907924,8,76,52.63664052,7,65,1.040884269,10,91,44.86116787,8,79,0.659373197,9,82,801.2000943,9,86,0.086477987,8,75,0.103939447,9,82,1.895989007,10,92,2.61568585,10,92,0,7,60,0.529429612,8,71,0.254363525,8,73,0.506067961,7,63,0.552791262,8,76,0.095469256,9,82,0.286294416,9,83,0.036407767,3,26,0.049150485,2,14,3127.143586,438326.9897
5882,40133198002,AZ,469,-300.4405832,5,46,-1957.223167,5,46,-38.70389115,4,37,-1668.102603,5,45,-24.51791157,5,45,-122822.4986,1,7,-4.408801351,2,14,-4.117618773,4,39,-70.06402239,2,18,-147.07019,1,8,0,9,80,8.079907924,8,76,52.63664052,7,65,1.040884269,10,91,44.86116787,8,79,0.659373197,9,82,3303.130586,11,97,0.118568233,8,79,0.110737305,9,84,1.884268908,10,91,3.95523661,11,96,0,7,60,0.277185501,4,36,0.126029705,3,24,0.285714286,4,35,0.268656716,5,40,0,4,36,0.201807229,8,73,0,1,7,0,1,0,2885.964647,449035.5852
5883,40133198003,AZ,423,-224.5092857,5,47,-1462.567975,5,47,-28.92213451,5,40,-1246.517764,5,47,-18.32142235,5,46,-63904.19455,2,15,-1.195101907,3,21,-3.200068248,5,41,-54.2375298,3,22,-109.8254308,2,11,0,9,80,8.079907924,8,76,52.63664052,7,65,1.040884269,10,91,44.86116787,8,79,0.659373197,9,82,2299.860365,11,95,0.043010753,7,65,0.115167872,9,85,1.951964906,10,92,3.952528582,11,96,0,7,60,0.290780142,4,39,0.109535067,2,15,0.153664303,2,14,0.427895981,7,62,0,4,36,0,1,4,0.040189125,4,30,0.035460993,1,7,3035.66174,499088.5667
5884,40133198004,AZ,2256,3735.40093,9,80,24334.30651,8,79,481.2084622,9,87,20739.64825,9,81,304.8330845,9,81,988246.7933,11,96,52.90489196,9,83,53.9334617,9,86,964.8466289,10,91,2070.830433,11,95,0,9,80,8.079907924,8,76,52.63664052,7,65,1.040884269,10,91,44.86116787,8,79,0.659373197,9,82,2137.640174,11,95,0.11443662,8,79,0.116661481,9,85,2.087024142,10,92,4.4793369,11,97,0,7,60,0.561391844,8,73,0.24765483,8,71,0.680851064,8,77,0.441932624,7,64,0.076305221,8,78,0.169375535,7,69,0.082446809,7,68,0.03501773,1,7,2821.293954,428065.0517
5885,40133198005,AZ,1136,529.6535978,6,56,3450.43363,6,56,68.23197779,7,65,2940.736354,6,57,43.22318888,6,57,150863.2979,9,81,6.110773588,8,70,6.917131202,7,64,115.2137268,8,76,163.0650343,8,78,0,9,80,8.079907924,8,76,52.63664052,7,65,1.040884269,10,91,44.86116787,8,79,0.659373197,9,82,2301.431654,11,95,0.093220339,8,76,0.105521389,9,82,1.757594601,10,91,2.487570118,10,91,0,7,60,0.414172535,6,58,0.177281563,5,48,0.427816901,6,55,0.400528169,6,59,0,4,36,0.068090788,4,39,0.044894366,4,34,0.122359155,6,54,4593.529384,865769.9178
5886,40133198006,AZ,692,-1185.129464,4,32,-7720.537681,4,34,-152.6728557,2,14,-6580.061599,4,31,-96.71429571,4,30,-333191.2832,1,1,0,7,63,-16.71101733,2,18,-259.3468941,1,4,-468.0008726,1,2,0,9,80,8.079907924,8,76,52.63664052,7,65,1.040884269,10,91,44.86116787,8,79,0.659373197,9,82,2271.612487,11,95,0,4,39,0.113931419,9,84,1.768160431,10,91,3.1907096,10,94,0,7,60,0.144508671,1,9,0.102842004,2,12,0.195086705,3,20,0.093930636,1,8,0,4,36,0,1,4,0.079479769,7,66,0.248554913,9,82,3844.211729,939662.5009
5887,40133199021,AZ,1698,-281.3651438,5,46,-1806.608627,5,47,-32.88667633,4,39,-1539.720416,5,46,-22.29004071,5,45,-10510.03482,4,35,0,7,63,-3.363420636,5,41,-64.96330599,2,19,-67.01160961,2,17,0,9,80,8.166787432,8,79,52.43786928,7,64,0.954554965,9,88,44.69128327,8,77,0.646981434,8,79,305.0598916,7,63,0,4,39,0.097625246,9,80,1.885597853,10,92,1.94505106,9,89,0,7,60,0.336178399,5,47,0.163202449,5,42,0.424617197,6,55,0.247739602,4,36,0.07114094,8,77,0.031358885,2,19,0.073616019,7,60,0.130742049,6,57,3822.321102,915330.985
5888,40133199022,AZ,1245,212.5128179,6,53,1364.516887,6,52,24.8390407,6,58,1162.93838,6,53,16.8354875,6,53,7123.465441,6,59,0.766952212,7,64,2.373447035,6,56,48.2850889,7,67,56.06066464,7,68,0,9,80,8.166787432,8,79,52.43786928,7,64,0.954554965,9,88,44.69128327,8,77,0.646981434,8,79,273.7520899,6,59,0.029473684,7,60,0.091210674,8,78,1.855577753,10,91,2.154390196,10,90,0,7,60,0.377369245,6,53,0.194253449,6,55,0.523694779,7,65,0.231043711,4,33,0.020089286,6,52,0.120813397,6,58,0.010441767,2,10,0.259437751,9,83,7530.348286,2813745.708
5889,40133199031,AZ,2054,-1933.9378,3,20,-12550.57488,3,24,-216.6804004,1,7,-10683.27938,3,20,-154.3189727,2,18,-92288.81613,2,10,0,7,63,-23.30797107,2,12,-369.8110517,1,2,-374.1766911,1,3,0,9,80,8.108540984,8,77,52.62157386,7,65,0.908489356,9,85,44.79244816,8,78,0.64702273,8,79,386.9450444,7,69,0,4,39,0.097724776,9,80,1.550529737,10,90,1.568833824,9,86,0,7,60,0.240350421,3,29,0.112525754,2,16,0.29406037,4,36,0.186640472,3,26,0.018828452,6,51,0.020805369,2,12,0.049659202,4,38,0.105160662,5,47,3750.455964,924723.6994
5890,40133199032,AZ,1234,-1722.107868,3,23,-11175.87326,3,27,-192.9467547,1,9,-9513.108164,3,23,-137.4159589,3,22,-25613.81306,3,26,0,7,63,-19.12528017,2,15,-219.7226497,1,5,-237.5098527,1,5,0,9,80,8.108540984,8,77,52.62157386,7,65,0.908489356,9,85,44.79244816,8,78,0.64702273,8,79,120.6025806,4,37,0,4,39,0.090051338,8,77,1.034563597,9,83,1.118314601,9,81,0,7,60,0.184359806,2,17,0.073068612,1,2,0.343598055,5,44,0.025121556,1,1,0,4,36,0,1,4,0,1,7,0.069692058,3,26,4089.11641,988308.7652
5891,40133199033,AZ,831,-1404.60374,3,28,-9115.383348,4,31,-157.3732623,2,14,-7759.181381,3,28,-112.0806503,3,27,-28080.206,3,24,0,7,63,-15.81546936,2,19,-257.3072001,1,4,-270.8993849,1,4,0,9,80,8.108540984,8,77,52.62157386,7,65,0.908489356,9,85,44.79244816,8,78,0.64702273,8,79,162.102303,5,44,0,4,39,0.091300043,8,78,1.485391159,9,89,1.563856554,9,86,0,7,60,0.14801444,2,10,0.079805885,1,3,0.186522262,2,19,0.109506619,2,11,0,4,36,0.023961661,2,14,0,1,7,0.158844765,7,66,4079.440162,982074.7153
5892,40133199034,AZ,2180,-17.03637314,6,50,-110.5600587,6,50,-1.908772946,5,49,-94.11074843,6,50,-1.359420971,6,50,-525.1192104,5,47,-0.030449863,3,24,-0.205659894,5,49,-2.734417511,5,47,-2.710386592,5,47,0,9,80,8.108540984,8,77,52.62157386,7,65,0.908489356,9,85,44.79244816,8,78,0.64702273,8,79,249.932929,6,56,0.014492754,5,48,0.097884783,9,80,1.301458724,9,87,1.290021097,9,84,0,7,60,0.355504587,6,50,0.159640105,5,40,0.455045872,6,58,0.255963303,4,38,0.01270648,5,44,0.033207547,3,20,0.051376147,5,40,0.149541284,7,63,4144.67045,946664.2851
5893,40133199041,AZ,2346,-2768.19512,2,12,-18105.30877,2,15,-311.7558546,1,2,-15379.72624,2,11,-222.5519566,2,10,-57710.93027,2,16,0,7,63,-32.3003992,1,7,-338.3014761,1,2,-279.1532557,1,4,0,9,80,8.071653552,8,76,52.79244183,7,67,0.909034639,9,85,44.8450404,8,79,0.648929072,8,79,168.2766623,5,45,0,4,39,0.094183257,8,79,0.986437803,9,82,0.813970212,8,75,0,7,60,0.210282234,3,22,0.129627103,3,25,0.285592498,4,35,0.134971971,2,16,0.007667032,4,39,0.063938619,4,37,0.040494459,4,30,0.245098039,9,81,6127.340753,1625260.141
5894,40133199042,AZ,1217,-1443.389255,3,28,-9440.450186,4,31,-162.5553948,2,13,-8019.279944,3,27,-116.0427964,3,26,-275256.749,1,2,0,7,63,-16.31940603,2,18,-251.5976772,1,4,-100.1919743,2,12,0,9,80,8.071653552,8,76,52.79244183,7,67,0.909034639,9,85,44.8450404,8,79,0.648929072,8,79,1539.277855,10,93,0,4,39,0.091260615,8,78,1.406972705,9,88,0.56028885,7,67,0,7,60,0.209531635,3,22,0.107628219,2,14,0.325390304,5,41,0.093672966,1,8,0.034562212,7,63,0.017123288,2,10,0.061626952,5,49,0.113393591,6,51,4106.643794,999333.5119
5895,40133199043,AZ,1575,-895.4505055,4,36,-5856.670931,4,38,-100.8461924,3,23,-4975.004667,4,36,-71.99068469,4,35,-131127.8944,1,7,-1.436086451,3,20,-10.8320347,3,27,-101.1911301,2,13,-60.66014388,2,19,0,9,80,8.071653552,8,76,52.79244183,7,67,0.909034639,9,85,44.8450404,8,79,0.648929072,8,79,1181.996021,10,91,0.012944984,5,47,0.097640719,9,80,0.912143932,9,80,0.546794784,7,67,0,7,60,0.286031746,4,38,0.135307394,3,28,0.29968254,4,37,0.272380952,5,40,0,4,36,0.02581262,2,15,0.069206349,6,56,0.144761905,7,62,5662.711456,1234067.923
5896,40133199051,AZ,2052,-1720.037074,3,23,-10999.2424,3,27,-180.2837866,2,11,-9324.497795,3,24,-134.3914331,3,22,-52910.32603,2,17,0,7,63,-17.60795835,2,17,-208.1777384,1,5,-308.9248582,1,3,0,9,80,8.191702459,9,80,52.38405752,7,63,0.858604248,9,80,44.40806113,8,73,0.640041223,8,76,251.9862243,6,57,0,4,39,0.083858167,8,74,0.991449613,9,82,1.471259288,9,85,0,7,60,0.2541423,4,32,0.120825466,3,21,0.196393762,3,20,0.311890838,5,46,0.023468057,6,56,0.068443804,4,39,0.036549708,3,27,0.088206628,4,38,3789.452726,904725.8758
5897,40133199052,AZ,1380,-1121.659891,4,33,-7172.757624,4,35,-117.565543,3,20,-6080.633577,4,32,-87.63850649,4,31,-18014.82421,3,29,0,7,63,-11.55660758,3,25,-120.1075838,2,11,-130.6033088,1,9,0,9,80,8.191702459,9,80,52.38405752,7,63,0.858604248,9,80,44.40806113,8,73,0.640041223,8,76,131.565799,4,39,0,4,39,0.084400175,8,74,0.877169271,8,79,0.953821612,8,78,0,7,60,0.257246377,4,32,0.124013597,3,22,0.122463768,2,10,0.392028986,6,58,0.033936652,7,63,0,1,4,0.021014493,2,16,0.174637681,8,70,3800.443767,902635.1601
5898,40133199053,AZ,1195,114.8501357,6,51,734.4402637,6,51,12.03789016,6,54,622.6143921,6,51,8.973570723,6,52,3047.72491,6,56,0,7,63,1.111680805,6,53,11.13680327,6,58,17.83306205,7,61,0,9,80,8.191702459,9,80,52.38405752,7,63,0.858604248,9,80,44.40806113,8,73,0.640041223,8,76,217.3794179,6,52,0,4,39,0.079290793,8,71,0.794334096,8,77,1.271945717,9,84,0,7,60,0.368200837,6,52,0.147637528,4,34,0.533054393,7,65,0.20334728,3,29,0.06833713,8,76,0.019161677,2,11,0.020920502,2,16,0.041004184,2,10,4163.264511,974206.3227
